captured_at,compass_angle,creator_id,id,is_pano,organization_id,sequence_id,image_url,geometry,index_right,index,Image reference,Coder name,Coding date,Road survey date,Road name,Section,Distance,Length,Latitude start,Longitude start,Landmark,Comments,Carriageway,Upgrade cost,Motorcycle observed flow,Bicycle observed flow,Pedestrian observed flow across the road,Pedestrian observed flow along the road driver-side,Pedestrian observed flow along the road passenger-side,Land use - driver-side,Land use - passenger-side,Area type,Speed limit,Motorcycle speed limit,Truck speed limit,Differential speed limits,Median type,Centreline rumble strips,Roadside severity - driver-side distance,Roadside severity - driver-side object,Roadside severity - passenger-side distance,Roadside severity - passenger-side object,Shoulder rumble strips,Paved shoulder - driver-side,Paved shoulder - passenger-side,Intersection type,Intersection channelisation,Intersecting road volume,Intersection quality,Property access points,Number of lanes,Lane width,Curvature,Quality of curve,Grade,Road condition,Skid resistance / grip,Delineation,Street lighting,Pedestrian crossing facilities - inspected road,Pedestrian crossing quality,Pedestrian crossing facilities - intersecting road,Pedestrian fencing,Speed management / traffic calming,Vehicle parking,Sidewalk - driver-side,Sidewalk - passenger-side,Service road,Facilities for motorised two wheelers,Facilities for bicycles,Roadworks,Sight distance,Vehicle flow (AADT),Motorcycle %,Pedestrian peak hour flow across the road,Pedestrian peak hour flow along the road driver-side,Pedestrian peak hour flow along the road passenger-side,Bicycle peak hour flow,Operating Speed (85th percentile),Operating Speed (mean),Roads that cars can read,Vehicle Occupant Star Rating Policy Target,Motorcycle Star Rating Policy Target,Pedestrian Star Rating Policy Target,Bicycle Star Rating Policy Target,Annual Fatality Growth Multiplier,School zone warning,School zone crossing supervisor,Latitude end,Longitude end,route,control,control_name,km_start_fraction,km_end_fraction,image_id
1658505805333,0.0,104836952319533,572706987652831,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An_lYe6YsRSQYDzw_E9Ff7417kDLtlWUXAiQ5On_HH0uVTXMdCkTdg9ldK0joq6EqN1nEci8teX6QlsuhmTYqvHeTzaaVR2gxDDQIsTQ8ZZlHeBh5ZIY9DT6n4LQv8Qa8V_v3iFiQw7XQl4zvwlv_A?stp=s2048x1024&ccb=10-5&oh=00_AYDv7h7Dn-pRPzbJPB38pslgTCo5cFtPzPPmfwlv3H8gbg&oe=66DF3372&_nc_sid=201bca,POINT (100.62452495098114 13.937732572944824),16,17,"['26300_26400_24456_1.jpg', '26300_26400_24456_2.jpg', '26300_26400_24456_3.jpg', '26300_26400_24456_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.6,13.93760395,100.6245499,,2672,1,3,2,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,11,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93863037,100.6244588,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26300,26400,65
1658505804000,0.0,104836952319533,1060033577978491,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An-dqyz4yL22y4WQa8wqTA20qYaSQ2qVi5lS0eFSz2zWnJcmZlyWoWaWd_9-cTq8NLFl_Bob5vv99-rfRJy4vMLU6VDeOnTuklLSSLFP7cW5l3gMf64OqylDZhinehTPm-dtiWnaNVRluqMSFDlt9Q4?stp=s2048x1024&ccb=10-5&oh=00_AYBI_3RmMjGfJ9iEOdIJPA0yW5tPiczhqmS5VXBHSB-RBA&oe=66DF4284&_nc_sid=201bca,POINT (100.62455177307129 13.937586791481365),16,17,"['26300_26400_24456_1.jpg', '26300_26400_24456_2.jpg', '26300_26400_24456_3.jpg', '26300_26400_24456_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.6,13.93760395,100.6245499,,2672,1,3,2,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,11,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93863037,100.6244588,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26300,26400,66
1658505804333,0.0,104836952319533,1219610435519013,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An9yl_gL-c-rMg93BBgLlM5Mqy9mtTjFzfGFR1fBXXiSiXy_tZLmpvEaSLo_HpOk8v97WnDNs7CQ4G6VR1ai4t8udMZ0sisJMOzD77o6gQjM7HlMTWZBpZTLHYldrAjg-rVoaZkn24ZyI6-rzqrVQ1s?stp=s2048x1024&ccb=10-5&oh=00_AYAh4_V--r-_JxzT9w_0ojNo3QlU2M0R4q9z87SSnNrQIQ&oe=66DF4C38&_nc_sid=201bca,POINT (100.62454640865326 13.937633649818949),16,17,"['26300_26400_24456_1.jpg', '26300_26400_24456_2.jpg', '26300_26400_24456_3.jpg', '26300_26400_24456_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.6,13.93760395,100.6245499,,2672,1,3,2,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,11,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93863037,100.6244588,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26300,26400,67
1658505803333,0.0,104836952319533,623224235886782,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An_u7bup1TiC5d39pmmZhL2C18hNh6NPlqPrABki0-DMjfYVpxB3rOi6M8gyXVC1VzAcYLJUSmeWMY3dqZeclXpE_VqpMlAd1C-2YqSZTxOH7MNPISAwjuzBovCTgpR67bGpex08zraAWgvKlcVeE_s?stp=s2048x1024&ccb=10-5&oh=00_AYD7lIeY8CYthvrxcRFttp6wKgqUDFG3bJXK6jt45r6RHg&oe=66DF2999&_nc_sid=201bca,POINT (100.62456786632538 13.937513900715118),16,17,"['26300_26400_24456_1.jpg', '26300_26400_24456_2.jpg', '26300_26400_24456_3.jpg', '26300_26400_24456_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.6,13.93760395,100.6245499,,2672,1,3,2,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,11,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93863037,100.6244588,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26300,26400,68
1658505811666,0.0,104836952319533,420319363462743,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An-5XAruBMy_ZA9XTSHJG5Et7d7-Pgt0Nxoe35O3AG2qjED460EL7iehHkW25btqTuQ75rhz2hutpGxRIvMb5_Kcef88Ce3hud2gSVGK3Q8xrnj0q4RA1Y1Bay2K6sag9NjipiYuCejxLx8i-HyElg?stp=s2048x1024&ccb=10-5&oh=00_AYCWj1HHdrQdPf7GK3YLJyGgr6FlBrPhLQNxzGJDhFr5zw&oe=66DF4040&_nc_sid=201bca,POINT (100.62441229820251 13.938378175462177),17,18,"['26400_26500_24457_1.jpg', '26400_26500_24457_2.jpg', '26400_26500_24457_3.jpg', '26400_26500_24457_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.7,13.93849564,100.6243973,,2672,1,3,2,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,11,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,1,1,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93952187,100.6243022,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26400,26500,69
1658505812666,0.0,104836952319533,584718516659721,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An9tBeoWjqRAZoW4d7Hzbl8LQ6fAWKj4Awj5VH1Lf8tB-Zbi7jOnKUKgM-COFwwj6TkuhEdFbUkyNd_aRHi8El1xpMW32e8V2HMTcBUL1ZgaZW38P9doMqZUExkMbEFPj6vFSLGbl9svFUHVZ99SGQ?stp=s2048x1024&ccb=10-5&oh=00_AYALpj6HB6MKECTcyvYoe0xf-Od4jfZjnAEchspKFimHtA&oe=66DF406C&_nc_sid=201bca,POINT (100.62439620494843 13.938477098269047),17,18,"['26400_26500_24457_1.jpg', '26400_26500_24457_2.jpg', '26400_26500_24457_3.jpg', '26400_26500_24457_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.7,13.93849564,100.6243973,,2672,1,3,2,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,11,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,1,1,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93952187,100.6243022,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26400,26500,70
1658505814000,0.0,104836952319533,195804286134179,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An_ooyYXFbQR91eo7FT3uU_U58TvrGIt2dfE0_BODB7WONp45CTX1GSm2oNGie5faO40c6hEZjg8boaI2ITygmY4LkYwEkV4qI3tM_nzHo3I9B3tRIRvP10mT37exmsaJu4wTWOdcR0dyd2JRwyXaQ?stp=s2048x1024&ccb=10-5&oh=00_AYDXSJtLGopdRqxi1ij-Ro38VUFK-RG8IFZpcCmxpG9UAg&oe=66DF3F42&_nc_sid=201bca,POINT (100.6243747472763 13.938591640413506),17,18,"['26400_26500_24457_1.jpg', '26400_26500_24457_2.jpg', '26400_26500_24457_3.jpg', '26400_26500_24457_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.7,13.93849564,100.6243973,,2672,1,3,2,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,11,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,1,1,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93952187,100.6243022,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26400,26500,71
1658505812000,0.0,104836952319533,1277831363124665,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An_bkKBxp9pSTRXQN-08y19MZBjg_nsmjS8M8q43opCax6W2RuRpAc-HTFaExb_2enFTFxDx9EzaBxiHZCewJqV2I61Dv_ygzNxyDwGkIpv_7V0QDDF-Oz4xWwvJsFA9hh6FZRFtdAZ8iUavYCJS6w?stp=s2048x1024&ccb=10-5&oh=00_AYA7x7EUo2GKr4Dwa75zxkmFUBapkJG2UfgKrlwhVdF5yg&oe=66DF36EF&_nc_sid=201bca,POINT (100.62440693378448 13.938419827175494),17,18,"['26400_26500_24457_1.jpg', '26400_26500_24457_2.jpg', '26400_26500_24457_3.jpg', '26400_26500_24457_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.7,13.93849564,100.6243973,,2672,1,3,2,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,11,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,1,1,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93952187,100.6243022,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26400,26500,72
1658505821000,0.0,104836952319533,1016951638974609,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An_i7XjZGVWYXZng7w8CYl1-U-Ejym5X0wUjKH9HyZu4EsYrQjm132Lwl9ZtCPUHHv__gg_l92OZm0LLOE-9tT0FD7FHFQkw3H8TaDivLTPhxvMGKX0Rl5FQw9lsuPoDecHymic0nzINL99u71toXQ?stp=s2048x1024&ccb=10-5&oh=00_AYAMM5xMik8jpNmybvRY1Fqa7R2Kypy9NPdi77PCFY2L2g&oe=66DF2EB5&_nc_sid=201bca,POINT (100.62424600124359 13.939299717863094),18,19,"['26500_26600_24458_1.jpg', '26500_26600_24458_2.jpg', '26500_26600_24458_3.jpg', '26500_26600_24458_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.8,13.93938637,100.6242447,,2672,1,3,1,1,1,1,1,1,4,2,11,11,7,2,6,1,2,12,2,11,1,3,3,12,1,7,3,4,4,1,1,3,1,1,1,1,2,7,3,1,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.94041315,100.6241446,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26500,26600,73
1658505821666,0.0,104836952319533,1404409620080552,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An-pJnu-RtSjn9kZj49wPcwVL0oMtTQXvlUTRkbQDdtrmOp52_oUWxXi8fwm1NJdzjQT5ZD6nDoFgei8k_4tPczh82Pp8G6Qh03qS6ZwYjY5Suf8ERwHKMJNLuXAM2PRyvXWXMTIB8yXS9vfO0D_5Q?stp=s2048x1024&ccb=10-5&oh=00_AYBW4kacAWSjDuZxH-9knN0tAXRoW9nFvWYwDZ6K5QCk4A&oe=66DF33E2&_nc_sid=201bca,POINT (100.62423527240753 13.939372608065483),18,19,"['26500_26600_24458_1.jpg', '26500_26600_24458_2.jpg', '26500_26600_24458_3.jpg', '26500_26600_24458_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.8,13.93938637,100.6242447,,2672,1,3,1,1,1,1,1,1,4,2,11,11,7,2,6,1,2,12,2,11,1,3,3,12,1,7,3,4,4,1,1,3,1,1,1,1,2,7,3,1,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.94041315,100.6241446,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26500,26600,74
1658505823000,0.0,104836952319533,1342323636619840,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An8jrggILsZDvNbJ9FxNXd0f1pS55CirLPJ8UDsQXyYBPSr9J4vy3Gbm_IV52cuh1BNZaDq4MDzy-tL-8f73-kddv_eqLoXAOi0cvfMRYL_j-dKi7To8Z6HkQ2dKCYNMaNTFJQAFc0K_Zor-mRdFAcY?stp=s2048x1024&ccb=10-5&oh=00_AYBgxKQNLcL5HZp2vOht9rfLlSMc7-HcNsYwAho3co4SSg&oe=66DF4983&_nc_sid=201bca,POINT (100.62420845031738 13.939513181962255),18,19,"['26500_26600_24458_1.jpg', '26500_26600_24458_2.jpg', '26500_26600_24458_3.jpg', '26500_26600_24458_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.8,13.93938637,100.6242447,,2672,1,3,1,1,1,1,1,1,4,2,11,11,7,2,6,1,2,12,2,11,1,3,3,12,1,7,3,4,4,1,1,3,1,1,1,1,2,7,3,1,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.94041315,100.6241446,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26500,26600,75
1658505822666,0.0,104836952319533,184268267331051,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An_c0wdb4P5GamhdrrL-ZzVrfCcUVjFSte7t7p3W6DXORsnyFC5OGPLKVyzPUXGKyn8UQnv5Uam8tkGaeDsPjyFMTLp0gyFwLNNrId6E1TUL31ubsITKaASD0kMeMz-LggRt65AzpN1FtpCX0ygVzA?stp=s2048x1024&ccb=10-5&oh=00_AYBN5P3ghCVBDTbwa3PbIqNhVpB-WzSQjW0W-iz1_mkD5w&oe=66DF3B9D&_nc_sid=201bca,POINT (100.62421381473541 13.939487149765611),18,19,"['26500_26600_24458_1.jpg', '26500_26600_24458_2.jpg', '26500_26600_24458_3.jpg', '26500_26600_24458_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.8,13.93938637,100.6242447,,2672,1,3,1,1,1,1,1,1,4,2,11,11,7,2,6,1,2,12,2,11,1,3,3,12,1,7,3,4,4,1,1,3,1,1,1,1,2,7,3,1,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.94041315,100.6241446,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26500,26600,76
1658505832000,0.0,104836952319533,619883179649929,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An9c6-NOd2T215eS_SbE1d22cUAf1wDTHm8sz3plp90DzP2rVXPojMiE4kvaviYpKpkBS2_1zHeqbkT_TLJqI-ZD9dPClgFmLgw8hwhAK6-VYonzVjQlqSYhMwyOQTnvDkU4fuaNMCLnXCF16W3PZw?stp=s2048x1024&ccb=10-5&oh=00_AYDj9g9NdpkKCq5m7cmDXiLUoV-pp69VoX9U5LvJCbkzGQ&oe=66DF3AF8&_nc_sid=201bca,POINT (100.62405288219452 13.940403481320502),19,20,"['26600_26700_24459_1.jpg', '26600_26700_24459_2.jpg', '26600_26700_24459_3.jpg', '26600_26700_24459_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.9,13.9402771,100.6240845,,2672,1,3,2,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,12,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.94130381,100.6239834,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26600,26700,77
1658505831000,0.0,104836952319533,1415227405557690,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An-DU2ip0iJRPERD_WvH89TI3umQH7m6BtjKj7mf1RFfTxStAhMmY-j3vON0_XgxOeCsMuoD6h5K0FNmxqTSr35FVm5t5PilKRic6LvllpfYl4QWUXqeINlTEw48v3KSqpP6-6PWL3fr2Nsa7c4hFw?stp=s2048x1024&ccb=10-5&oh=00_AYCxWqahH6nBiBHHnXDlzMCIPjAj0jxqmHcWE0MBs-pfoQ&oe=66DF46E8&_nc_sid=201bca,POINT (100.62407433986664 13.940304559339154),19,20,"['26600_26700_24459_1.jpg', '26600_26700_24459_2.jpg', '26600_26700_24459_3.jpg', '26600_26700_24459_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.9,13.9402771,100.6240845,,2672,1,3,2,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,12,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.94130381,100.6239834,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26600,26700,78
1658505831333,0.0,104836952319533,396605975795097,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An8SHoDM_GrbCqVhJ8oSZ2TUrPM8hBuA8trzMzZ9hUreL08OsxB2XMD_8m-XWzvXeXWX3mx-EVphehCamqLEHv-v3mmRAPNnpqQs8Itn2Z_5wYiRSoVDP9nJKn2rWRz-HpyXo9cUGovWbW5Gh1cM2G4?stp=s2048x1024&ccb=10-5&oh=00_AYA0FkJblkp4qImJbb9gP9tYgPvXL9O5ADCsYK0qjcRebQ&oe=66DF4631&_nc_sid=201bca,POINT (100.62406897544861 13.940335797864165),19,20,"['26600_26700_24459_1.jpg', '26600_26700_24459_2.jpg', '26600_26700_24459_3.jpg', '26600_26700_24459_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.9,13.9402771,100.6240845,,2672,1,3,2,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,12,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.94130381,100.6239834,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26600,26700,79
1658505830500,0.0,104836952319533,124817250091078,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An9B0cmY5U1-MJUwjHfsjYawejUl0DQ3b868-MYgN1NgwWUNqLcUJgUlaUjWzy2cV-DW64fuJbS0vYlEKUPu-hi_gF_1MyEmG-fVJZZMQyhHc0_m6brj0Rd79xhW32ukbi9br0B2xB3CFifopEXZ0w?stp=s2048x1024&ccb=10-5&oh=00_AYBKQHqvwXDdrQj2x0VAUn1c_ZVUHmJBfb0ub4cppuj8CQ&oe=66DF4953&_nc_sid=201bca,POINT (100.62407970428467 13.940262907965916),19,20,"['26600_26700_24459_1.jpg', '26600_26700_24459_2.jpg', '26600_26700_24459_3.jpg', '26600_26700_24459_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.9,13.9402771,100.6240845,,2672,1,3,2,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,12,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.94130381,100.6239834,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26600,26700,80
1658505840666,0.0,104836952319533,1228802531271196,True,847816602847945,0fIFT9Grvx8jHJ6357sVRu,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An_kaDGAS_LxIAQL3mk4VIGCu9yazjlHuByNMiNCZTicxGg4OzkaRooyHPr9FxApi_fD3-rWAjKAgp8kDF-p7kyXXAUErSkILTZ-aKGRGPvuWLu14i1VdFXlNWa8tgd4EI8_JxOdzXReFCfz6Yu6EB4?stp=s2048x1024&ccb=10-5&oh=00_AYAEWc2Wd0_5-WDDaMC12JS3ZS1Jdu8dmdSJJajFyhb2Zg&oe=66DF353B&_nc_sid=201bca,POINT (100.62389731407166 13.941298983643634),20,21,"['26700_26800_24460_1.jpg', '26700_26800_24460_2.jpg', '26700_26800_24460_3.jpg', '26700_26800_24460_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,2.0,13.94116783,100.6239166,,2672,1,3,1,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,12,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.94219492,100.6238248,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26700,26800,81
1658505838666,0.0,104836952319533,128855246314176,True,847816602847945,0fIFT9Grvx8jHJ6357sVRu,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An_8_uzZrGHA5gmPbkwdhEoQ-NZhtc6rTDep8kSroChgoixmPuocXvvIbuVPZS729bDfQ2NiJPDk1UarqI5WtLNCPxAf-zHc_x1eqXUiHxZbRzJ73qMdu9dFs80vM4sZCBu4gDEWwFkCMgMkvHZXvEM?stp=s2048x1024&ccb=10-5&oh=00_AYBiBrun0puOcyzJFnzR26aBF2V3Cm66jreMtlFAzFy9-g&oe=66DF36EC&_nc_sid=201bca,POINT (100.62393486499786 13.941080314792316),20,21,"['26700_26800_24460_1.jpg', '26700_26800_24460_2.jpg', '26700_26800_24460_3.jpg', '26700_26800_24460_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,2.0,13.94116783,100.6239166,,2672,1,3,1,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,12,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.94219492,100.6238248,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26700,26800,82
